Manufacturer,Year,Sales,Avg_Price,Customer_Satisfaction
Lexus,2012,243368,77856,4.7342914521041966
Lexus,2011,254334,70922,3.0443354671828518
Lexus,2016,323566,38759,4.143097467723043
Toyota,2021,492943,37541,3.0379313057308943
Chevrolet,2021,15196,59103,4.865076893958417
Tesla,2016,56210,29426,4.644195922539866
Land Rover,2022,456251,70487,3.0616054845876794
Fiat,2022,453523,63115,3.0017539683638255
Kia,2012,231053,68157,3.8849269119822316
Audi,2014,476769,73369,3.908623862456314
Chevrolet,2010,106365,56760,4.562516774043772
Hyundai,2016,415611,48583,3.9836902576980955
Volkswagen,2022,351823,58179,3.9872821200897324
Honda,2021,97110,28434,3.5123096404784286
Kia,2018,468054,96442,4.082874686151163
Volkswagen,2015,260123,77689,4.338804076223271
Ford,2016,361591,69624,3.633992890190611
Audi,2016,157394,74272,4.916643629550724
Tesla,2016,283015,49515,3.6657509009452935
Volvo,2015,370885,58435,3.763675059807535
Chevrolet,2020,189411,56433,3.3288842733684767
Honda,2021,172680,79003,4.833515019916709
Lexus,2010,336571,33369,4.662037720235557
Lexus,2021,328826,82835,3.637805213498293
Porsche,2017,26283,97918,3.2767722026202364
Honda,2021,461932,22568,4.579690647514862
Lexus,2019,483539,65437,4.75243396114763
Mazda,2017,218262,30174,4.50129822671001
Kia,2013,64879,42326,4.762715122913475
Nissan,2012,463736,77959,4.462577898990003
Volkswagen,2016,453520,94956,4.226544362532054
Subaru,2015,204339,66135,3.4165652338050423
Mercedes,2015,305099,81718,4.389024879451039
Volvo,2013,336900,80105,4.713653604124504
Fiat,2016,235052,57511,3.653513716866191
Toyota,2018,146548,44530,3.4503978881133506
BMW,2022,175191,85743,3.1926356086719005
Ford,2019,425727,31179,3.9039614552238957
Nissan,2017,444494,22175,3.99931974074755
Jaguar,2010,300175,44705,3.7296616287794384
Mazda,2019,138507,72394,4.704880226033291
Land Rover,2017,16812,55397,4.054159435891845
Hyundai,2015,260250,43442,4.085602382225356
Jaguar,2013,298989,26124,4.7583046152248665
Chevrolet,2015,240870,34650,3.7783916577963206
Land Rover,2022,312158,71631,3.678094878661475
Porsche,2021,12128,42068,4.422434736933798
Chevrolet,2018,159553,36833,4.924198975401465
Land Rover,2018,443320,97898,3.8478124681563903
Hyundai,2018,26913,17925,4.728592315681082
Tesla,2010,302197,45896,4.354943014850203
Chevrolet,2018,43087,42579,3.3001003862620486
Hyundai,2015,117828,95232,3.396480973124187
Ford,2019,229676,20510,4.471388809103983
Lexus,2020,441885,84911,4.144652831002138
Toyota,2013,217817,47317,4.06584241441381
Volvo,2011,342143,46709,4.794503205346423
Mercedes,2021,413996,55852,4.655223677553062
Porsche,2013,56558,44691,4.208796543017369
Fiat,2022,361775,27527,3.4920032759838318
Hyundai,2011,316586,31226,3.896460002901848
Porsche,2022,159982,88605,3.2561934822442216
BMW,2012,443493,50467,4.27957463611928
Mercedes,2014,79034,41582,3.1044580650012943
Jaguar,2016,431382,59153,3.425050158484839
Lexus,2014,272928,16811,3.1749537154713625
Land Rover,2017,454812,76362,3.0843510057164876
Tesla,2018,387946,95913,4.232525378578884
Audi,2019,443313,53148,4.071355032731733
Hyundai,2020,139903,31950,3.8478683361511123
Kia,2014,34886,85042,3.163980064372155
Fiat,2013,440120,81502,4.901627399713092
Mazda,2016,457204,24662,3.6088692339114408
Jaguar,2020,278112,74751,4.863227193550694
Mazda,2014,104347,72945,3.7410084453004053
Tesla,2013,379239,91796,4.272273869724764
Land Rover,2022,403889,76223,3.469086690228383
Hyundai,2011,77178,46398,4.5199718593611795
Nissan,2012,264322,72360,4.052096511314699
Nissan,2014,242199,73499,4.435913310632666
Mazda,2014,118931,65414,4.262526387280016
BMW,2012,307063,58305,3.6865226448487443
Porsche,2013,156289,57483,3.7551354610510597
Nissan,2022,157774,15534,3.6940786121420297
Honda,2012,189446,78974,4.138770822057908
BMW,2017,410111,85255,3.8285195073990854
Lexus,2014,61312,18778,3.391547641410095
Nissan,2010,123588,79887,3.7588000918870033
Nissan,2017,293751,17750,4.054995957425108
Volkswagen,2013,213767,59731,3.5230092036634657
Volvo,2011,328876,77366,4.536802956781017
Lexus,2018,327783,92028,3.5278222927440774
Fiat,2012,386590,74700,3.511425584009055
Tesla,2020,232179,91895,3.3661844004053303
BMW,2021,201227,55997,4.611107426458682
Mercedes,2016,129148,40074,3.7973316968577873
Porsche,2012,438995,89415,3.5547316747304043
Nissan,2020,223134,45378,3.52526081803717
BMW,2010,319432,78889,3.340909635324195
Audi,2022,95799,98707,4.285523042374185
Volkswagen,2010,492105,43593,4.814903356315458
Tesla,2020,333240,25947,4.583686921654307
Honda,2011,461735,92425,4.217500747096935
Mazda,2016,358892,79064,4.780012104168118
Nissan,2017,331782,82155,3.5726039545623727
Fiat,2017,274279,37933,4.475360854544215
Honda,2019,22201,28860,4.082367010700926
Volvo,2012,305470,53158,4.435822761638162
Fiat,2019,238860,66325,3.1353634132561186
Porsche,2018,210192,42644,3.3233842986919484
Mazda,2011,114893,96665,3.2227215179417192
Tesla,2018,396662,49816,3.5682428273080937
BMW,2012,243891,50090,3.4788085061435443
Kia,2013,140504,54825,3.706455944456232
BMW,2019,392687,97909,3.1708972579334738
Tesla,2011,266492,32783,3.81949818655455
Mazda,2015,283234,16683,3.6860909204066417
Mercedes,2020,58458,49444,3.9339704770103205
Fiat,2019,116089,50201,4.026109208073267
Kia,2022,341078,22287,4.370645274201356
Porsche,2011,98150,34780,3.5449029935696084
BMW,2016,367407,72696,4.485531808250699
Tesla,2021,85769,28332,3.3637278429909507
Ford,2018,258487,64945,3.290650913734884
Nissan,2013,265352,32811,3.2015599527867216
Fiat,2022,275173,42044,4.249041631474159
Lexus,2015,168215,66979,3.4851292689868174
Toyota,2022,331951,53189,4.988197130591422
Lexus,2015,399519,79623,4.435688507296632
Porsche,2013,301580,91770,3.064408653813058
Audi,2021,267743,29585,4.8780170329349755
Porsche,2018,144450,95755,4.151299017272528
Honda,2022,121580,66318,3.525222391541851
Jaguar,2013,369254,65981,3.4519441172518346
Volkswagen,2020,204837,80356,3.7820615990111732
Land Rover,2010,492717,40685,3.5254279984775265
Kia,2012,258016,30769,3.357599710904065
Mercedes,2013,45501,87150,3.6538421543946757
Mazda,2022,463771,53931,4.961337032685327
Subaru,2019,66317,23664,3.025298426026862
Fiat,2019,33000,27846,3.768936784899032
Hyundai,2016,480096,83288,3.5888430092020767
Audi,2017,167088,89340,4.542645507420826
Audi,2012,334760,85846,4.406465444818488
Ford,2012,388351,81800,4.867949830546949
Toyota,2018,499222,92739,4.743135954633135
Fiat,2017,288621,33149,3.092343759181921
Nissan,2022,460203,72746,3.144812405149958
Chevrolet,2013,316611,79460,4.261431580541762
Jaguar,2017,433527,69548,4.7817502790168005
Porsche,2012,171878,22825,4.713999272518949
Subaru,2022,80098,53732,4.1458548224618
Subaru,2015,314697,48235,3.754804663749976
Subaru,2017,107415,19296,4.796125844453729
BMW,2014,156951,54202,4.321237391681807
Land Rover,2015,161172,90161,4.0141634412408385
Land Rover,2016,409803,63148,3.9541590502034087
Porsche,2010,188279,81267,4.565676674868035
BMW,2011,241466,24363,4.46729285125921
Tesla,2012,373820,74652,4.638312817947913
Toyota,2019,279154,51959,3.7635094864572167
Jaguar,2014,460544,23494,4.881250172929485
Volkswagen,2016,313064,85572,4.414151717339442
Jaguar,2011,270977,39380,4.375743568047983
Chevrolet,2015,122029,75172,4.670559112554948
Volkswagen,2015,114681,53099,4.056658903400682
Chevrolet,2019,80447,38120,4.91654400123494
Hyundai,2018,325477,79363,4.319220252071879
Toyota,2013,171153,22871,4.62221270548235
Audi,2012,153047,35360,4.023680263207336
Toyota,2015,13178,46937,4.66071149485572
Audi,2020,178654,25191,4.448696755725327
Kia,2021,155449,41739,3.263357862168842
Chevrolet,2020,145481,40458,4.475782085153244
Land Rover,2014,374940,58614,3.1484470089176333
Nissan,2017,292353,59525,3.413775113541517
Audi,2010,114124,81765,4.724193801216535
Nissan,2010,178138,77467,4.170634892118926
Mazda,2015,236427,36846,4.294353021489091
Chevrolet,2010,316112,31432,3.223165924199723
Nissan,2016,348607,66084,4.962668954530445
Porsche,2019,448920,47195,4.8753835328297095
Nissan,2019,456046,75824,3.453969632144755
Fiat,2022,293469,76700,4.545079817618348
Volkswagen,2021,59609,30008,4.764320757708253
Audi,2020,199063,90149,4.295982482361864
Ford,2013,68814,58468,3.564880112777836
Mazda,2012,78178,89751,3.6163375149961636
BMW,2012,281388,21494,4.7366398973366834
Nissan,2018,395828,95173,3.62268187040264
Fiat,2016,168079,67227,3.39112505022359
Jaguar,2019,162683,89538,3.2901458576125826
Kia,2014,186260,70464,4.9407660778462485
Subaru,2019,129548,59967,4.823950483281327
BMW,2019,13968,38757,4.856651921806628
Porsche,2011,34068,71946,3.0169906606806567
Jaguar,2018,451371,71464,3.742723218121129
Fiat,2018,15584,32581,4.556462480477071
Audi,2013,15242,22021,3.0072828354728243
Fiat,2020,469514,17517,4.579445411610884
Kia,2016,396604,24125,3.9154089147357025
Audi,2015,140518,80812,3.669854086572483
Mazda,2019,440454,75716,3.662109063287436
Volvo,2017,483941,32452,3.220674223172429
Volvo,2011,106388,29978,3.0410240051267055
Mercedes,2015,87010,34655,4.025044836649927
BMW,2015,399373,77135,3.633651537087239
Mercedes,2022,396115,43345,3.884041129708055
Fiat,2012,443517,81577,4.473675953265705
Lexus,2010,403221,40636,4.7383657750092
Mazda,2014,214207,45166,4.631213334327392
Jaguar,2020,335156,79343,4.32668391488245
Toyota,2017,486127,65967,4.773605160991881
Mazda,2015,451455,78537,3.391731983614248
Volvo,2010,199289,39330,3.4814421408810636
Land Rover,2017,138064,40139,4.691550375033806
Jaguar,2012,28319,19402,4.627967208331903
Subaru,2013,487013,84830,4.116170396213851
Mercedes,2016,483750,57624,3.7783216144202223
Subaru,2010,12810,79953,4.536600709549109
Volvo,2010,376204,61014,4.68902899777359
Chevrolet,2021,90945,70072,3.856289006737315
Fiat,2021,237553,68880,4.694317982210734
Mercedes,2018,117482,56039,3.4391553349483646
Volvo,2022,106193,84381,4.7351207028654185
Toyota,2011,132449,87847,4.670520752891537
Lexus,2012,128279,56467,4.434435419323869
Mercedes,2012,212094,37262,3.0940851427635314
Mercedes,2014,43538,22659,3.0704118766231794
Honda,2021,58420,41234,4.917483654170531
Volvo,2018,407100,98519,3.6495385354779466
Nissan,2014,358174,81866,3.7027813559816805
Porsche,2012,443467,98046,3.7374826707909867
Lexus,2014,15185,94742,4.551176250711192
Jaguar,2016,37813,16295,4.098776829068569
Volkswagen,2013,228948,26042,3.4820092361322685
Jaguar,2016,88020,63792,3.0492509869864897
Volkswagen,2021,208431,39674,3.6970308202159776
Fiat,2020,31425,61652,3.955002857548998
Volvo,2021,341786,46593,4.266227999345746
Toyota,2013,466728,26216,4.393971963144901
Mazda,2012,434343,23915,4.941148237574909
Chevrolet,2022,127637,40393,4.861329244040461
Honda,2010,15709,30803,4.946806021634853
Kia,2018,374216,41213,4.973796695124222
Tesla,2020,443100,28528,3.902941654834872
Nissan,2014,67165,29747,4.9557547935988975
Hyundai,2021,356252,36062,4.092799901597627
Jaguar,2014,62225,77369,3.0228075870720015
Chevrolet,2015,239861,85910,3.1887311712168573
Toyota,2014,479597,42436,3.996871483665746
BMW,2013,241054,15375,4.441289946955056
Jaguar,2011,434074,42596,4.436629453127519
Mazda,2020,450056,25714,3.260139670220942
BMW,2019,386894,82768,4.105581829631433
Nissan,2022,281189,89607,4.768148717888458
Mazda,2019,81489,22676,4.344878885445846
Kia,2014,283550,83339,3.8111127570282637
Volvo,2017,200449,27338,3.0874598477877564
Land Rover,2012,105225,78562,3.7198559358448176
Toyota,2016,302758,96880,4.473603660430453
Mazda,2017,243147,56036,4.442205403027143
Nissan,2021,189000,24871,3.6228394842342597
Nissan,2016,202976,52809,3.598059698582029
Hyundai,2017,75686,69305,4.329431435339147
Lexus,2014,282899,29809,4.432358657118751
Mercedes,2010,319437,18650,4.4524591359027985
Porsche,2016,418995,88238,3.6820299704882222
Porsche,2020,395062,94349,3.155188506153455
Ford,2019,184087,60145,4.766625076759894
Land Rover,2011,162352,42024,3.441019192786344
Audi,2021,327450,23251,4.346021663633868
Volvo,2016,170252,23716,3.657257396949867
Mazda,2010,393118,37525,4.149349771047815
Volvo,2022,193196,58684,3.0952178795264302
Porsche,2019,196921,75663,3.202624335754343
Jaguar,2017,204396,17641,3.0303786272830737
Ford,2013,365288,44272,3.0129168448201025
Mercedes,2020,359486,20906,4.9811254146924355
Fiat,2011,365737,57830,3.1735596354765234
Audi,2011,329089,36706,3.083724902040974
Fiat,2020,11852,38463,4.5440811551937825
Honda,2019,328543,44174,3.5344771041061636
Tesla,2015,245143,36525,4.163097822486255
Jaguar,2014,154062,62062,4.529993725053963
Kia,2012,242188,47193,4.054539124339634
Land Rover,2018,282205,49779,4.684327340199499
Porsche,2011,353543,90171,3.3099935311563415
Land Rover,2016,490522,72230,4.468909100156449
Fiat,2021,145420,61270,3.3469614791915374
Mazda,2017,406832,58641,3.488310348342105
Tesla,2018,358755,20988,4.29270312823791
Mazda,2011,226135,66711,3.781059527073225
Tesla,2010,175825,92707,3.0583740720014454
Kia,2011,136565,67414,3.740705161638206
Fiat,2014,240250,19935,4.910925443280548
Mercedes,2020,23139,88778,4.1066821596333245
Volvo,2018,98790,36392,4.75125871972976
Tesla,2022,418697,16155,3.7642298711297544
Lexus,2014,183481,42651,3.0237144301410916
Mazda,2016,241827,99689,4.6516610987202744
Kia,2015,430438,15222,3.7239063505826433
Jaguar,2015,100799,80340,3.7814429517834993
Chevrolet,2018,357285,28946,4.938238451016609
Mazda,2016,57092,75967,3.524735324643281
Toyota,2016,162125,25110,3.559074304766739
Honda,2019,444667,76053,4.5162400444420685
Volkswagen,2013,70442,73947,3.131869963049545
Mazda,2019,430132,70835,4.975150067731441
Ford,2021,106016,77046,4.7422736573939925
Honda,2010,133735,27513,3.284645920469063
Jaguar,2017,495072,28636,3.9248241506824733
Mazda,2022,173366,56238,4.420194824828915
Porsche,2010,96066,17383,3.087243587597752
Honda,2017,56114,47243,3.179966263281256
Porsche,2013,254893,81229,4.3531831729147275
Toyota,2010,431472,60441,3.0109968195379047
Audi,2012,344470,32324,4.2257871657138235
Jaguar,2022,196554,20599,4.762917115912013
BMW,2021,412991,33160,4.4735707161277185
Hyundai,2015,445013,93664,3.1219639073213292
Subaru,2015,326333,73699,3.448365404044438
Land Rover,2020,332603,69059,4.974181658631597
Volkswagen,2013,322682,41776,3.1110793865532402
Jaguar,2020,342523,74791,4.802165580157297
Mazda,2016,16015,22515,3.8322680970874194
Ford,2022,45770,63104,4.2442443954086215
BMW,2022,107304,45152,3.790958062540449
Kia,2013,97904,28435,3.419270905837558
Subaru,2012,431271,18810,3.132782592925523
Volvo,2017,459182,25695,4.849373781292475
Volkswagen,2011,61182,98999,4.443245525313559
Audi,2010,269670,29844,4.113422433716817
Chevrolet,2010,453503,67444,3.7245384486187145
Volkswagen,2011,140246,73151,3.5114193221419367
Tesla,2015,489733,28256,4.224343313208016
Subaru,2012,141274,16111,4.5443660090473905
Volkswagen,2013,381301,77735,4.276144651464965
Mazda,2016,439856,54558,4.436810138695493
Volvo,2014,227844,35853,3.409035704751922
Lexus,2018,360918,74027,4.233960586970886
Mercedes,2019,162101,66299,3.3991768874089745
Fiat,2018,176446,41544,3.8932065347147313
Toyota,2013,481249,84246,4.107435949921344
Nissan,2010,364747,67245,3.4596201246093017
Fiat,2019,242625,64348,3.5568150444012385
Jaguar,2011,223995,40863,4.250429417604318
Chevrolet,2018,439097,15876,4.114736438048407
Porsche,2022,386621,72509,4.0217845635343
Kia,2015,479765,53796,4.672925783317742
Porsche,2010,373615,16667,3.525534230639535
Tesla,2021,283148,58397,4.721272364150331
Volvo,2017,466988,59860,3.2506348122808895
Land Rover,2012,33024,40049,3.5270655832824334
Mazda,2021,238197,84657,4.0270088482612865
Tesla,2021,196047,53644,4.3550749447063914
Honda,2015,435303,15681,3.445023341355467
Chevrolet,2010,22148,34092,3.674205556290846
Porsche,2022,236518,53329,3.767485975445833
Land Rover,2022,126442,78224,3.308418341665663
Subaru,2010,385353,89852,4.017931976667282
Hyundai,2013,19051,62639,3.5950942936021004
Nissan,2017,102939,38377,4.787609629912275
Volkswagen,2017,475974,60753,3.7639840780424914
Porsche,2022,237447,54771,3.901952441847147
Land Rover,2015,44038,84265,4.104336370393696
Tesla,2013,461327,58454,3.6126192988815378
Fiat,2012,156086,25758,4.971284988420308
Chevrolet,2010,150924,67449,3.6071461692718465
Honda,2010,478120,40536,4.316808127379832
Porsche,2018,392740,68984,3.178752663983007
Honda,2012,443939,85658,4.422859040273559
Volvo,2011,136869,60880,3.157321781222735
Jaguar,2020,304785,23073,4.2558212831723035
Jaguar,2019,25662,31066,3.7170518263694454
Fiat,2018,11506,66258,3.8680034715932905
Volkswagen,2019,127024,52590,4.0985295036704175
Chevrolet,2013,198124,62051,4.213338643170125
Porsche,2017,10218,77432,3.222006752726463
Chevrolet,2020,267552,74323,4.862245076011119
Toyota,2011,258488,52005,4.474055216172396
Land Rover,2013,55853,26248,4.072771618794408
Honda,2021,245412,61625,4.4061351076453565
Volkswagen,2021,56932,61456,4.590391963631761
Kia,2014,270457,84449,4.955537933965274
Porsche,2012,361093,27575,3.7934292572793127
Fiat,2019,368080,64778,3.42401738827585
Nissan,2015,53744,93581,3.4893692878268023
Honda,2015,425358,63824,3.0876856645642077
Mazda,2012,288706,32915,3.0882788726218884
Mercedes,2016,222656,19789,4.419240982917824
Land Rover,2014,277082,28260,3.1694573089514257
Ford,2019,419549,83452,3.832318346462835
Volvo,2014,167883,47552,4.352404089116473
Volkswagen,2019,388897,34775,4.067986112622228
Porsche,2020,244329,50688,4.769297394957101
Chevrolet,2019,236240,47563,3.732538906067648
Lexus,2018,361889,77092,3.7337081172226583
BMW,2010,188084,76104,4.278191543940711
Nissan,2011,220710,50470,4.4232373668346785
Land Rover,2019,369338,97632,3.3263969570636176
Chevrolet,2015,461988,33879,4.447217566126765
Subaru,2018,178921,83435,4.50821837607717
Mazda,2017,62281,69499,4.995966657035238
Mercedes,2021,42801,54321,3.1445434533255323
Nissan,2017,353493,22914,4.392244009194529
Subaru,2020,139230,23529,4.89684109543961
Porsche,2018,346324,87306,4.4696272702468995
BMW,2021,139746,27654,3.662871802324762
Jaguar,2022,245794,32295,3.608864694673999
Honda,2014,350450,21390,3.500662952017038
Jaguar,2014,280524,56046,3.188886013622601
Land Rover,2014,235474,70073,3.391466241686901
Honda,2013,417111,43268,4.742815729927719
Kia,2021,186309,74220,3.637431341812655
Jaguar,2020,238971,77892,4.58768073930737
Fiat,2015,362549,47771,4.047230383576329
Tesla,2017,203600,58059,3.2310534370643795
Land Rover,2014,288552,40284,4.354613443047386
BMW,2013,255941,29747,4.295341816335852
Volvo,2015,77571,29261,3.4657575407610643
Tesla,2016,38926,83188,4.3169020000782545
Porsche,2018,78580,28790,4.147634474794923
Mazda,2016,394342,56227,3.543274625586574
